node_id,community,RNL
6007,"1,2,1,",2
6040,"1,2,1,",2
6114,"1,2,1,",2
6137,"1,2,1,",2
6239,"1,2,1,",2
6408,"1,2,1,",2
6434,"1,2,1,",2
6474,"1,2,1,",2
6482,"1,2,1,",2
6607,"1,2,1,",2
6620,"1,2,1,",2
6720,"1,2,1,",2
6739,"1,2,1,",2
6837,"1,2,1,",2
6930,"1,2,1,",2
6937,"1,2,1,",2
7065,"1,2,1,",2
7209,"1,2,1,",2
7217,"1,2,1,",2
7333,"1,2,1,",2
7355,"1,2,1,",2
7367,"1,2,1,",2
7376,"1,2,1,",2
7492,"1,2,1,",2
7528,"1,2,1,",2
7603,"1,2,1,",2
7616,"1,2,1,",2
7637,"1,2,1,",2
7755,"1,2,1,",2
7864,"1,2,1,",2
8076,"1,2,1,",2
8305,"1,2,1,",2
8458,"1,2,1,",2
8650,"1,2,1,",2
8655,"1,2,1,",2
8726,"1,2,1,",2
8750,"1,2,1,",2
8792,"1,2,1,",2
8854,"1,2,1,",2
8908,"1,2,1,",2
9037,"1,2,1,",2
9110,"1,2,1,",2
9361,"1,2,1,",2
9657,"1,2,1,",2
9689,"1,2,1,",2
9699,"1,2,1,",2
9833,"1,2,1,",2
9981,"1,2,1,",2
10573,"1,2,1,",2
11029,"1,2,1,",2
11054,"1,2,1,",2
11182,"1,2,1,",2
11343,"1,2,1,",2
11484,"1,2,1,",2
11553,"1,2,1,",2
11648,"1,2,1,",2
11781,"1,2,1,",2
11836,"1,2,1,",2
11895,"1,2,1,",2
12036,"1,2,1,",2
12141,"1,2,1,",2
12303,"1,2,1,",2
12318,"1,2,1,",2
12405,"1,2,1,",2
12540,"1,2,1,",2
12619,"1,2,1,",2
12671,"1,2,1,",2
12708,"1,2,1,",2
12718,"1,2,1,",2
12748,"1,2,1,",2
12871,"1,2,1,",2
12983,"1,2,1,",2
13000,"1,2,1,",2
13146,"1,2,1,",2
13390,"1,2,1,",2
13513,"1,2,1,",2
13593,"1,2,1,",2
13903,"1,2,1,",2
13947,"1,2,1,",2
13962,"1,2,1,",2
14001,"1,2,1,",2
14061,"1,2,1,",2
14237,"1,2,1,",2
14340,"1,2,1,",2
14353,"1,2,1,",2
14371,"1,2,1,",2
14379,"1,2,1,",2
14465,"1,2,1,",2
14470,"1,2,1,",2
14500,"1,2,1,",2
14522,"1,2,1,",2
14652,"1,2,1,",2
14723,"1,2,1,",2
14727,"1,2,1,",2
14748,"1,2,1,",2
14812,"1,2,1,",2
14849,"1,2,1,",2
15209,"1,2,1,",2
15225,"1,2,1,",2
15251,"1,2,1,",2
15285,"1,2,1,",2
15303,"1,2,1,",2
15414,"1,2,1,",2
15459,"1,2,1,",2
15604,"1,2,1,",2
15687,"1,2,1,",2
15713,"1,2,1,",2
15758,"1,2,1,",2
15797,"1,2,1,",2
15798,"1,2,1,",2
15803,"1,2,1,",2
15821,"1,2,1,",2
16088,"1,2,1,",2
16183,"1,2,1,",2
16244,"1,2,1,",2
16297,"1,2,1,",2
16462,"1,2,1,",2
16540,"1,2,1,",2
16823,"1,2,1,",2
17090,"1,2,1,",2
17119,"1,2,1,",2
17135,"1,2,1,",2
17137,"1,2,1,",2
17153,"1,2,1,",2
17181,"1,2,1,",2
17207,"1,2,1,",2
17210,"1,2,1,",2
17257,"1,2,1,",2
17387,"1,2,1,",2
17418,"1,2,1,",2
17433,"1,2,1,",2
17439,"1,2,1,",2
17526,"1,2,1,",2
17531,"1,2,1,",2
17624,"1,2,1,",2
17685,"1,2,1,",2
17697,"1,2,1,",2
17701,"1,2,1,",2
17830,"1,2,1,",2
17868,"1,2,1,",2
17891,"1,2,1,",2
17948,"1,2,1,",2
18011,"1,2,1,",2
18015,"1,2,1,",2
18221,"1,2,1,",2
18319,"1,2,1,",2
18522,"1,2,1,",2
18590,"1,2,1,",2
18744,"1,2,1,",2
18872,"1,2,1,",2
19021,"1,2,1,",2
19022,"1,2,1,",2
19037,"1,2,1,",2
19113,"1,2,1,",2
19197,"1,2,1,",2
19300,"1,2,1,",2
19358,"1,2,1,",2
19399,"1,2,1,",2
19502,"1,2,1,",2
19522,"1,2,1,",2
19611,"1,2,1,",2
19717,"1,2,1,",2
19794,"1,2,1,",2
19809,"1,2,1,",2
19877,"1,2,1,",2
19998,"1,2,1,",2
20044,"1,2,1,",2
20066,"1,2,1,",2
20067,"1,2,1,",2
20110,"1,2,1,",2
20141,"1,2,1,",2
20210,"1,2,1,",2
20237,"1,2,1,",2
20252,"1,2,1,",2
20256,"1,2,1,",2
20318,"1,2,1,",2
20376,"1,2,1,",2
20610,"1,2,1,",2
20702,"1,2,1,",2
20715,"1,2,1,",2
20727,"1,2,1,",2
20782,"1,2,1,",2
20987,"1,2,1,",2
20993,"1,2,1,",2
20995,"1,2,1,",2
21101,"1,2,1,",2
21145,"1,2,1,",2
21148,"1,2,1,",2
21212,"1,2,1,",2
21297,"1,2,1,",2
21306,"1,2,1,",2
21341,"1,2,1,",2
21454,"1,2,1,",2
21471,"1,2,1,",2
21507,"1,2,1,",2
21587,"1,2,1,",2
21694,"1,2,1,",2
21732,"1,2,1,",2
21777,"1,2,1,",2
21825,"1,2,1,",2
21891,"1,2,1,",2
21988,"1,2,1,",2
22088,"1,2,1,",2
22115,"1,2,1,",2
22256,"1,2,1,",2
22338,"1,2,1,",2
22376,"1,2,1,",2
22381,"1,2,1,",2
22382,"1,2,1,",2
22657,"1,2,1,",2
22669,"1,2,1,",2
22805,"1,2,1,",2
22818,"1,2,1,",2
23009,"1,2,1,",2
23179,"1,2,1,",2
23191,"1,2,1,",2
23259,"1,2,1,",2
23276,"1,2,1,",2
23287,"1,2,1,",2
23321,"1,2,1,",2
23325,"1,2,1,",2
23353,"1,2,1,",2
23390,"1,2,1,",2
23398,"1,2,1,",2
23464,"1,2,1,",2
23492,"1,2,1,",2
23539,"1,2,1,",2
23554,"1,2,1,",2
23620,"1,2,1,",2
23655,"1,2,1,",2
23666,"1,2,1,",2
23667,"1,2,1,",2
23673,"1,2,1,",2
23709,"1,2,1,",2
23717,"1,2,1,",2
23727,"1,2,1,",2
23777,"1,2,1,",2
23791,"1,2,1,",2
23844,"1,2,1,",2
23851,"1,2,1,",2
23908,"1,2,1,",2
23995,"1,2,1,",2
24000,"1,2,1,",2
24038,"1,2,1,",2
24058,"1,2,1,",2
24079,"1,2,1,",2
24116,"1,2,1,",2
24163,"1,2,1,",2
24230,"1,2,1,",2
24246,"1,2,1,",2
24252,"1,2,1,",2
24363,"1,2,1,",2
24376,"1,2,1,",2
24485,"1,2,1,",2
24539,"1,2,1,",2
24632,"1,2,1,",2
24736,"1,2,1,",2
24754,"1,2,1,",2
24790,"1,2,1,",2
25010,"1,2,1,",2
25079,"1,2,1,",2
25133,"1,2,1,",2
25190,"1,2,1,",2
25238,"1,2,1,",2
25561,"1,2,1,",2
25564,"1,2,1,",2
25567,"1,2,1,",2
25785,"1,2,1,",2
25881,"1,2,1,",2
25909,"1,2,1,",2
25922,"1,2,1,",2
25930,"1,2,1,",2
25931,"1,2,1,",2
25969,"1,2,1,",2
26014,"1,2,1,",2
26038,"1,2,1,",2
26043,"1,2,1,",2
26238,"1,2,1,",2
26253,"1,2,1,",2
26291,"1,2,1,",2
26307,"1,2,1,",2
26315,"1,2,1,",2
26420,"1,2,1,",2
26508,"1,2,1,",2
26511,"1,2,1,",2
26518,"1,2,1,",2
26659,"1,2,1,",2
26715,"1,2,1,",2
26716,"1,2,1,",2
26796,"1,2,1,",2
26869,"1,2,1,",2
26927,"1,2,1,",2
27034,"1,2,1,",2
27090,"1,2,1,",2
27094,"1,2,1,",2
27103,"1,2,1,",2
27178,"1,2,1,",2
27269,"1,2,1,",2
27284,"1,2,1,",2
27319,"1,2,1,",2
27472,"1,2,1,",2
27524,"1,2,1,",2
27561,"1,2,1,",2
27645,"1,2,1,",2
27688,"1,2,1,",2
27811,"1,2,1,",2
27867,"1,2,1,",2
28006,"1,2,1,",2
28054,"1,2,1,",2
28095,"1,2,1,",2
28119,"1,2,1,",2
28170,"1,2,1,",2
28242,"1,2,1,",2
28307,"1,2,1,",2
28356,"1,2,1,",2
28409,"1,2,1,",2
28413,"1,2,1,",2
28495,"1,2,1,",2
28550,"1,2,1,",2
28579,"1,2,1,",2
28597,"1,2,1,",2
28714,"1,2,1,",2
28757,"1,2,1,",2
28901,"1,2,1,",2
28936,"1,2,1,",2
29055,"1,2,1,",2
29061,"1,2,1,",2
29092,"1,2,1,",2
29107,"1,2,1,",2
29142,"1,2,1,",2
29259,"1,2,1,",2
29305,"1,2,1,",2
29346,"1,2,1,",2
29386,"1,2,1,",2
29537,"1,2,1,",2
29553,"1,2,1,",2
29583,"1,2,1,",2
29668,"1,2,1,",2
29671,"1,2,1,",2
29693,"1,2,1,",2
29709,"1,2,1,",2
29754,"1,2,1,",2
29800,"1,2,1,",2
29822,"1,2,1,",2
29843,"1,2,1,",2
29851,"1,2,1,",2
29970,"1,2,1,",2
29989,"1,2,1,",2
30029,"1,2,1,",2
30033,"1,2,1,",2
30134,"1,2,1,",2
30172,"1,2,1,",2
30253,"1,2,1,",2
30326,"1,2,1,",2
30402,"1,2,1,",2
30466,"1,2,1,",2
30480,"1,2,1,",2
30656,"1,2,1,",2
30718,"1,2,1,",2
30754,"1,2,1,",2
30767,"1,2,1,",2
30906,"1,2,1,",2
30956,"1,2,1,",2
30976,"1,2,1,",2
30977,"1,2,1,",2
30979,"1,2,1,",2
31034,"1,2,1,",2
31180,"1,2,1,",2
31324,"1,2,1,",2
31330,"1,2,1,",2
31420,"1,2,1,",2
31487,"1,2,1,",2
31510,"1,2,1,",2
31665,"1,2,1,",2
31806,"1,2,1,",2
31811,"1,2,1,",2
31827,"1,2,1,",2
31872,"1,2,1,",2
31890,"1,2,1,",2
31920,"1,2,1,",2
31949,"1,2,1,",2
32060,"1,2,1,",2
32106,"1,2,1,",2
32186,"1,2,1,",2
32378,"1,2,1,",2
32568,"1,2,1,",2
32585,"1,2,1,",2
32650,"1,2,1,",2
32723,"1,2,1,",2
32740,"1,2,1,",2
32776,"1,2,1,",2
32788,"1,2,1,",2
32811,"1,2,1,",2
32892,"1,2,1,",2
32901,"1,2,1,",2
32911,"1,2,1,",2
33097,"1,2,1,",2
33152,"1,2,1,",2
33176,"1,2,1,",2
33229,"1,2,1,",2
33236,"1,2,1,",2
33246,"1,2,1,",2
33267,"1,2,1,",2
33268,"1,2,1,",2
33334,"1,2,1,",2
33413,"1,2,1,",2
33440,"1,2,1,",2
33481,"1,2,1,",2
33517,"1,2,1,",2
33535,"1,2,1,",2
33604,"1,2,1,",2
33721,"1,2,1,",2
33867,"1,2,1,",2
33869,"1,2,1,",2
33890,"1,2,1,",2
33896,"1,2,1,",2
33928,"1,2,1,",2
33984,"1,2,1,",2
33998,"1,2,1,",2
34147,"1,2,1,",2
34208,"1,2,1,",2
34294,"1,2,1,",2
34389,"1,2,1,",2
34393,"1,2,1,",2
34506,"1,2,1,",2
34535,"1,2,1,",2
34545,"1,2,1,",2
34634,"1,2,1,",2
34697,"1,2,1,",2
34711,"1,2,1,",2
34732,"1,2,1,",2
34770,"1,2,1,",2
34824,"1,2,1,",2
34900,"1,2,1,",2
34917,"1,2,1,",2
35022,"1,2,1,",2
35034,"1,2,1,",2
35056,"1,2,1,",2
35107,"1,2,1,",2
35122,"1,2,1,",2
35160,"1,2,1,",2
35176,"1,2,1,",2
35264,"1,2,1,",2
35304,"1,2,1,",2
35354,"1,2,1,",2
35374,"1,2,1,",2
35412,"1,2,1,",2
35470,"1,2,1,",2
35567,"1,2,1,",2
35629,"1,2,1,",2
35911,"1,2,1,",2
35917,"1,2,1,",2
36100,"1,2,1,",2
36240,"1,2,1,",2
36286,"1,2,1,",2
36328,"1,2,1,",2
36602,"1,2,1,",2
36651,"1,2,1,",2
36677,"1,2,1,",2
36737,"1,2,1,",2
36740,"1,2,1,",2
36774,"1,2,1,",2
36849,"1,2,1,",2
36860,"1,2,1,",2
36926,"1,2,1,",2
37088,"1,2,1,",2
37108,"1,2,1,",2
37119,"1,2,1,",2
37154,"1,2,1,",2
37444,"1,2,1,",2
37547,"1,2,1,",2
37580,"1,2,1,",2
37671,"1,2,1,",2
37760,"1,2,1,",2
37761,"1,2,1,",2
37781,"1,2,1,",2
37816,"1,2,1,",2
38202,"1,2,1,",2
38283,"1,2,1,",2
38312,"1,2,1,",2
38427,"1,2,1,",2
38497,"1,2,1,",2
38608,"1,2,1,",2
38610,"1,2,1,",2
38619,"1,2,1,",2
38691,"1,2,1,",2
38706,"1,2,1,",2
38709,"1,2,1,",2
38778,"1,2,1,",2
38885,"1,2,1,",2
38895,"1,2,1,",2
38985,"1,2,1,",2
39090,"1,2,1,",2
39142,"1,2,1,",2
39280,"1,2,1,",2
39408,"1,2,1,",2
39569,"1,2,1,",2
39674,"1,2,1,",2
39759,"1,2,1,",2
39813,"1,2,1,",2
39943,"1,2,1,",2
39947,"1,2,1,",2
39954,"1,2,1,",2
39969,"1,2,1,",2
40008,"1,2,1,",2
40061,"1,2,1,",2
40088,"1,2,1,",2
40105,"1,2,1,",2
40188,"1,2,1,",2
40373,"1,2,1,",2
40469,"1,2,1,",2
40496,"1,2,1,",2
40539,"1,2,1,",2
40614,"1,2,1,",2
40678,"1,2,1,",2
40743,"1,2,1,",2
40754,"1,2,1,",2
40782,"1,2,1,",2
40818,"1,2,1,",2
41025,"1,2,1,",2
41089,"1,2,1,",2
41318,"1,2,1,",2
41338,"1,2,1,",2
41471,"1,2,1,",2
41494,"1,2,1,",2
41513,"1,2,1,",2
41519,"1,2,1,",2
41534,"1,2,1,",2
41553,"1,2,1,",2
41730,"1,2,1,",2
41742,"1,2,1,",2
41785,"1,2,1,",2
41787,"1,2,1,",2
41807,"1,2,1,",2
41840,"1,2,1,",2
41899,"1,2,1,",2
41971,"1,2,1,",2
42005,"1,2,1,",2
42123,"1,2,1,",2
42172,"1,2,1,",2
42186,"1,2,1,",2
42319,"1,2,1,",2
42365,"1,2,1,",2
42375,"1,2,1,",2
42462,"1,2,1,",2
42473,"1,2,1,",2
42592,"1,2,1,",2
42666,"1,2,1,",2
42702,"1,2,1,",2
42733,"1,2,1,",2
42795,"1,2,1,",2
42831,"1,2,1,",2
42852,"1,2,1,",2
42857,"1,2,1,",2
42917,"1,2,1,",2
42974,"1,2,1,",2
42985,"1,2,1,",2
43050,"1,2,1,",2
43097,"1,2,1,",2
43130,"1,2,1,",2
43190,"1,2,1,",2
43209,"1,2,1,",2
43219,"1,2,1,",2
43225,"1,2,1,",2
43227,"1,2,1,",2
43268,"1,2,1,",2
43303,"1,2,1,",2
43440,"1,2,1,",2
43446,"1,2,1,",2
43628,"1,2,1,",2
43815,"1,2,1,",2
43869,"1,2,1,",2
43969,"1,2,1,",2
44009,"1,2,1,",2
44037,"1,2,1,",2
44170,"1,2,1,",2
44177,"1,2,1,",2
44234,"1,2,1,",2
44273,"1,2,1,",2
44278,"1,2,1,",2
44300,"1,2,1,",2
44315,"1,2,1,",2
44418,"1,2,1,",2
44584,"1,2,1,",2
44641,"1,2,1,",2
44782,"1,2,1,",2
44884,"1,2,1,",2
44919,"1,2,1,",2
44926,"1,2,1,",2
44937,"1,2,1,",2
44964,"1,2,1,",2
44965,"1,2,1,",2
45015,"1,2,1,",2
45024,"1,2,1,",2
45109,"1,2,1,",2
45200,"1,2,1,",2
45221,"1,2,1,",2
45395,"1,2,1,",2
45414,"1,2,1,",2
45522,"1,2,1,",2
45531,"1,2,1,",2
45673,"1,2,1,",2
45717,"1,2,1,",2
45732,"1,2,1,",2
45756,"1,2,1,",2
45794,"1,2,1,",2
45811,"1,2,1,",2
45836,"1,2,1,",2
45870,"1,2,1,",2
45879,"1,2,1,",2
45924,"1,2,1,",2
45962,"1,2,1,",2
46007,"1,2,1,",2
46078,"1,2,1,",2
46101,"1,2,1,",2
46136,"1,2,1,",2
46145,"1,2,1,",2
46187,"1,2,1,",2
46328,"1,2,1,",2
46334,"1,2,1,",2
46436,"1,2,1,",2
46453,"1,2,1,",2
46757,"1,2,1,",2
46808,"1,2,1,",2
46910,"1,2,1,",2
46916,"1,2,1,",2
46998,"1,2,1,",2
47036,"1,2,1,",2
47059,"1,2,1,",2
47173,"1,2,1,",2
47278,"1,2,1,",2
47281,"1,2,1,",2
47372,"1,2,1,",2
47413,"1,2,1,",2
47460,"1,2,1,",2
47481,"1,2,1,",2
47495,"1,2,1,",2
47532,"1,2,1,",2
47582,"1,2,1,",2
47583,"1,2,1,",2
47588,"1,2,1,",2
47619,"1,2,1,",2
47882,"1,2,1,",2
47972,"1,2,1,",2
47985,"1,2,1,",2
48012,"1,2,1,",2
48022,"1,2,1,",2
48065,"1,2,1,",2
48130,"1,2,1,",2
48305,"1,2,1,",2
48329,"1,2,1,",2
48435,"1,2,1,",2
48717,"1,2,1,",2
48772,"1,2,1,",2
48869,"1,2,1,",2
48917,"1,2,1,",2
49160,"1,2,1,",2
49283,"1,2,1,",2
49299,"1,2,1,",2
49442,"1,2,1,",2
49510,"1,2,1,",2
49559,"1,2,1,",2
49850,"1,2,1,",2
49900,"1,2,1,",2
50006,"1,2,1,",2
50065,"1,2,1,",2
50130,"1,2,1,",2
50131,"1,2,1,",2
50163,"1,2,1,",2
50237,"1,2,1,",2
50282,"1,2,1,",2
50290,"1,2,1,",2
50296,"1,2,1,",2
50331,"1,2,1,",2
50344,"1,2,1,",2
50387,"1,2,1,",2
50445,"1,2,1,",2
50476,"1,2,1,",2
50524,"1,2,1,",2
50533,"1,2,1,",2
50552,"1,2,1,",2
50597,"1,2,1,",2
50712,"1,2,1,",2
50791,"1,2,1,",2
50845,"1,2,1,",2
50877,"1,2,1,",2
50906,"1,2,1,",2
50928,"1,2,1,",2
50957,"1,2,1,",2
51037,"1,2,1,",2
51108,"1,2,1,",2
51141,"1,2,1,",2
51145,"1,2,1,",2
51173,"1,2,1,",2
51247,"1,2,1,",2
51263,"1,2,1,",2
51281,"1,2,1,",2
51283,"1,2,1,",2
51365,"1,2,1,",2
51406,"1,2,1,",2
51457,"1,2,1,",2
51458,"1,2,1,",2
51482,"1,2,1,",2
51548,"1,2,1,",2
51570,"1,2,1,",2
51675,"1,2,1,",2
51768,"1,2,1,",2
51830,"1,2,1,",2
51881,"1,2,1,",2
51966,"1,2,1,",2
52004,"1,2,1,",2
52028,"1,2,1,",2
52217,"1,2,1,",2
52266,"1,2,1,",2
52438,"1,2,1,",2
52464,"1,2,1,",2
52530,"1,2,1,",2
52697,"1,2,1,",2
52773,"1,2,1,",2
52816,"1,2,1,",2
52820,"1,2,1,",2
52847,"1,2,1,",2
52858,"1,2,1,",2
52913,"1,2,1,",2
52983,"1,2,1,",2
53136,"1,2,1,",2
53302,"1,2,1,",2
53329,"1,2,1,",2
53349,"1,2,1,",2
53377,"1,2,1,",2
53393,"1,2,1,",2
53415,"1,2,1,",2
53525,"1,2,1,",2
53658,"1,2,1,",2
53715,"1,2,1,",2
53774,"1,2,1,",2
53929,"1,2,1,",2
53959,"1,2,1,",2
53977,"1,2,1,",2
53978,"1,2,1,",2
54077,"1,2,1,",2
54080,"1,2,1,",2
54117,"1,2,1,",2
54129,"1,2,1,",2
54134,"1,2,1,",2
54232,"1,2,1,",2
54284,"1,2,1,",2
54350,"1,2,1,",2
54474,"1,2,1,",2
54599,"1,2,1,",2
54636,"1,2,1,",2
54817,"1,2,1,",2
54905,"1,2,1,",2
55088,"1,2,1,",2
55305,"1,2,1,",2
55309,"1,2,1,",2
55470,"1,2,1,",2
55492,"1,2,1,",2
55565,"1,2,1,",2
55643,"1,2,1,",2
55752,"1,2,1,",2
55807,"1,2,1,",2
55953,"1,2,1,",2
55979,"1,2,1,",2
56054,"1,2,1,",2
56072,"1,2,1,",2
56134,"1,2,1,",2
56216,"1,2,1,",2
56354,"1,2,1,",2
56462,"1,2,1,",2
56480,"1,2,1,",2
56493,"1,2,1,",2
56581,"1,2,1,",2
56593,"1,2,1,",2
56605,"1,2,1,",2
56637,"1,2,1,",2
56733,"1,2,1,",2
56753,"1,2,1,",2
56865,"1,2,1,",2
56876,"1,2,1,",2
56957,"1,2,1,",2
56999,"1,2,1,",2
57024,"1,2,1,",2
57081,"1,2,1,",2
57159,"1,2,1,",2
57188,"1,2,1,",2
57202,"1,2,1,",2
57229,"1,2,1,",2
57231,"1,2,1,",2
57274,"1,2,1,",2
57290,"1,2,1,",2
57508,"1,2,1,",2
57840,"1,2,1,",2
57855,"1,2,1,",2
57891,"1,2,1,",2
57911,"1,2,1,",2
57937,"1,2,1,",2
58073,"1,2,1,",2
58241,"1,2,1,",2
58274,"1,2,1,",2
58418,"1,2,1,",2
58501,"1,2,1,",2
58525,"1,2,1,",2
58556,"1,2,1,",2
58598,"1,2,1,",2
58642,"1,2,1,",2
58647,"1,2,1,",2
58717,"1,2,1,",2
58819,"1,2,1,",2
58840,"1,2,1,",2
58929,"1,2,1,",2
59005,"1,2,1,",2
59016,"1,2,1,",2
59177,"1,2,1,",2
59178,"1,2,1,",2
59195,"1,2,1,",2
59203,"1,2,1,",2
59318,"1,2,1,",2
59533,"1,2,1,",2
59809,"1,2,1,",2
59810,"1,2,1,",2
59871,"1,2,1,",2
60025,"1,2,1,",2
60109,"1,2,1,",2
60334,"1,2,1,",2
60369,"1,2,1,",2
60470,"1,2,1,",2
60497,"1,2,1,",2
60673,"1,2,1,",2
60736,"1,2,1,",2
60776,"1,2,1,",2
60848,"1,2,1,",2
60890,"1,2,1,",2
60897,"1,2,1,",2
60924,"1,2,1,",2
60972,"1,2,1,",2
61046,"1,2,1,",2
61065,"1,2,1,",2
61066,"1,2,1,",2
61172,"1,2,1,",2
61256,"1,2,1,",2
61303,"1,2,1,",2
61332,"1,2,1,",2
61435,"1,2,1,",2
61458,"1,2,1,",2
61539,"1,2,1,",2
61620,"1,2,1,",2
61640,"1,2,1,",2
61651,"1,2,1,",2
61655,"1,2,1,",2
61665,"1,2,1,",2
61817,"1,2,1,",2
61842,"1,2,1,",2
61861,"1,2,1,",2
61936,"1,2,1,",2
62101,"1,2,1,",2
62120,"1,2,1,",2
62222,"1,2,1,",2
62230,"1,2,1,",2
62459,"1,2,1,",2
62669,"1,2,1,",2
62695,"1,2,1,",2
62713,"1,2,1,",2
62833,"1,2,1,",2
62925,"1,2,1,",2
63013,"1,2,1,",2
63046,"1,2,1,",2
63047,"1,2,1,",2
63067,"1,2,1,",2
63074,"1,2,1,",2
63140,"1,2,1,",2
63233,"1,2,1,",2
63240,"1,2,1,",2
63292,"1,2,1,",2
63298,"1,2,1,",2
63330,"1,2,1,",2
63492,"1,2,1,",2
63502,"1,2,1,",2
63570,"1,2,1,",2
63662,"1,2,1,",2
63688,"1,2,1,",2
63705,"1,2,1,",2
63728,"1,2,1,",2
63883,"1,2,1,",2
63992,"1,2,1,",2
64036,"1,2,1,",2
64062,"1,2,1,",2
64122,"1,2,1,",2
64579,"1,2,1,",2
64731,"1,2,1,",2
65198,"1,2,1,",2
65229,"1,2,1,",2
65256,"1,2,1,",2
65345,"1,2,1,",2
65563,"1,2,1,",2
65627,"1,2,1,",2
65842,"1,2,1,",2
65891,"1,2,1,",2
65906,"1,2,1,",2
65953,"1,2,1,",2
66118,"1,2,1,",2
66203,"1,2,1,",2
66433,"1,2,1,",2
66459,"1,2,1,",2
66477,"1,2,1,",2
66505,"1,2,1,",2
66664,"1,2,1,",2
67206,"1,2,1,",2
67246,"1,2,1,",2
67256,"1,2,1,",2
67310,"1,2,1,",2
67381,"1,2,1,",2
67409,"1,2,1,",2
67459,"1,2,1,",2
67482,"1,2,1,",2
67495,"1,2,1,",2
67537,"1,2,1,",2
67547,"1,2,1,",2
67738,"1,2,1,",2
67795,"1,2,1,",2
67831,"1,2,1,",2
67838,"1,2,1,",2
67899,"1,2,1,",2
68076,"1,2,1,",2
68086,"1,2,1,",2
68098,"1,2,1,",2
68125,"1,2,1,",2
68126,"1,2,1,",2
68143,"1,2,1,",2
68144,"1,2,1,",2
68156,"1,2,1,",2
68258,"1,2,1,",2
