node_id,community,RNL
815545,"1,1,",3
1281029,"1,1,",3
532686,"1,1,",3
601926,"1,1,",3
1014596,"1,1,",3
195810,"1,1,",3
928759,"1,1,",3
130996,"1,1,",3
918044,"1,1,",3
1258541,"1,1,",3
906114,"1,1,",3
430909,"1,1,",3
799940,"1,1,",3
215502,"1,1,",3
1259631,"1,1,",3
159094,"1,1,",3
612095,"1,1,",3
1200,"1,1,",3
1295,"1,1,",3
1591,"1,1,",3
1866,"1,1,",3
2438,"1,1,",3
2784,"1,1,",3
2959,"1,1,",3
3139,"1,1,",3
4200,"1,1,",3
4637,"1,1,",3
4811,"1,1,",3
4892,"1,1,",3
5417,"1,1,",3
5436,"1,1,",3
5887,"1,1,",3
5996,"1,1,",3
6493,"1,1,",3
6800,"1,1,",3
7206,"1,1,",3
7358,"1,1,",3
8720,"1,1,",3
10189,"1,1,",3
10993,"1,1,",3
12072,"1,1,",3
13408,"1,1,",3
14372,"1,1,",3
15116,"1,1,",3
15729,"1,1,",3
15827,"1,1,",3
17038,"1,1,",3
18584,"1,1,",3
18809,"1,1,",3
18846,"1,1,",3
19470,"1,1,",3
22429,"1,1,",3
22851,"1,1,",3
22952,"1,1,",3
23901,"1,1,",3
24336,"1,1,",3
25618,"1,1,",3
25955,"1,1,",3
28211,"1,1,",3
33003,"1,1,",3
34257,"1,1,",3
37784,"1,1,",3
38789,"1,1,",3
38892,"1,1,",3
39019,"1,1,",3
39097,"1,1,",3
40444,"1,1,",3
42128,"1,1,",3
44403,"1,1,",3
44830,"1,1,",3
45858,"1,1,",3
46120,"1,1,",3
47484,"1,1,",3
47665,"1,1,",3
47690,"1,1,",3
49019,"1,1,",3
51440,"1,1,",3
51613,"1,1,",3
53812,"1,1,",3
54060,"1,1,",3
58791,"1,1,",3
58903,"1,1,",3
59532,"1,1,",3
61448,"1,1,",3
62429,"1,1,",3
63679,"1,1,",3
65347,"1,1,",3
69302,"1,1,",3
69612,"1,1,",3
71581,"1,1,",3
72006,"1,1,",3
74359,"1,1,",3
74438,"1,1,",3
76145,"1,1,",3
77764,"1,1,",3
77827,"1,1,",3
78453,"1,1,",3
78848,"1,1,",3
80334,"1,1,",3
82285,"1,1,",3
82312,"1,1,",3
83122,"1,1,",3
83172,"1,1,",3
83583,"1,1,",3
84514,"1,1,",3
85759,"1,1,",3
85890,"1,1,",3
86061,"1,1,",3
86153,"1,1,",3
86174,"1,1,",3
86789,"1,1,",3
87254,"1,1,",3
87405,"1,1,",3
88528,"1,1,",3
89724,"1,1,",3
90107,"1,1,",3
90425,"1,1,",3
90430,"1,1,",3
90579,"1,1,",3
90725,"1,1,",3
91208,"1,1,",3
91535,"1,1,",3
92007,"1,1,",3
94054,"1,1,",3
94439,"1,1,",3
95571,"1,1,",3
97234,"1,1,",3
97474,"1,1,",3
100551,"1,1,",3
100695,"1,1,",3
104770,"1,1,",3
104797,"1,1,",3
104861,"1,1,",3
106458,"1,1,",3
108922,"1,1,",3
109129,"1,1,",3
116289,"1,1,",3
116479,"1,1,",3
118872,"1,1,",3
119059,"1,1,",3
119273,"1,1,",3
119403,"1,1,",3
120635,"1,1,",3
121117,"1,1,",3
121413,"1,1,",3
122119,"1,1,",3
122669,"1,1,",3
123040,"1,1,",3
123114,"1,1,",3
123374,"1,1,",3
123884,"1,1,",3
126586,"1,1,",3
127709,"1,1,",3
127873,"1,1,",3
127933,"1,1,",3
129296,"1,1,",3
129465,"1,1,",3
130358,"1,1,",3
130383,"1,1,",3
130413,"1,1,",3
130738,"1,1,",3
134026,"1,1,",3
134351,"1,1,",3
136646,"1,1,",3
136729,"1,1,",3
137208,"1,1,",3
139289,"1,1,",3
139339,"1,1,",3
140077,"1,1,",3
140413,"1,1,",3
141681,"1,1,",3
141713,"1,1,",3
142460,"1,1,",3
144459,"1,1,",3
145313,"1,1,",3
145694,"1,1,",3
146507,"1,1,",3
146579,"1,1,",3
147318,"1,1,",3
147458,"1,1,",3
147491,"1,1,",3
148080,"1,1,",3
148970,"1,1,",3
149372,"1,1,",3
150573,"1,1,",3
152219,"1,1,",3
152991,"1,1,",3
153000,"1,1,",3
153501,"1,1,",3
153539,"1,1,",3
153611,"1,1,",3
153974,"1,1,",3
154389,"1,1,",3
155284,"1,1,",3
155354,"1,1,",3
156023,"1,1,",3
156152,"1,1,",3
156354,"1,1,",3
156398,"1,1,",3
156776,"1,1,",3
156911,"1,1,",3
157075,"1,1,",3
157199,"1,1,",3
157237,"1,1,",3
157556,"1,1,",3
158092,"1,1,",3
158097,"1,1,",3
158493,"1,1,",3
159152,"1,1,",3
159374,"1,1,",3
159779,"1,1,",3
160946,"1,1,",3
161085,"1,1,",3
163799,"1,1,",3
164211,"1,1,",3
164232,"1,1,",3
167889,"1,1,",3
168135,"1,1,",3
168963,"1,1,",3
169551,"1,1,",3
169953,"1,1,",3
171283,"1,1,",3
171451,"1,1,",3
172357,"1,1,",3
177509,"1,1,",3
178587,"1,1,",3
179335,"1,1,",3
179666,"1,1,",3
180085,"1,1,",3
180250,"1,1,",3
187917,"1,1,",3
188271,"1,1,",3
191349,"1,1,",3
191860,"1,1,",3
192042,"1,1,",3
192081,"1,1,",3
192902,"1,1,",3
194108,"1,1,",3
194199,"1,1,",3
195127,"1,1,",3
196926,"1,1,",3
197362,"1,1,",3
198077,"1,1,",3
198208,"1,1,",3
199818,"1,1,",3
199854,"1,1,",3
201932,"1,1,",3
203002,"1,1,",3
204249,"1,1,",3
205903,"1,1,",3
207035,"1,1,",3
209778,"1,1,",3
211241,"1,1,",3
211744,"1,1,",3
211870,"1,1,",3
212481,"1,1,",3
214223,"1,1,",3
214247,"1,1,",3
214272,"1,1,",3
214502,"1,1,",3
215000,"1,1,",3
215923,"1,1,",3
216214,"1,1,",3
216520,"1,1,",3
217196,"1,1,",3
217596,"1,1,",3
217779,"1,1,",3
218030,"1,1,",3
218396,"1,1,",3
219306,"1,1,",3
219585,"1,1,",3
219827,"1,1,",3
220817,"1,1,",3
223109,"1,1,",3
223769,"1,1,",3
224010,"1,1,",3
224026,"1,1,",3
224313,"1,1,",3
225521,"1,1,",3
226929,"1,1,",3
226965,"1,1,",3
227075,"1,1,",3
227122,"1,1,",3
227204,"1,1,",3
227332,"1,1,",3
229180,"1,1,",3
229222,"1,1,",3
231467,"1,1,",3
232883,"1,1,",3
235275,"1,1,",3
237094,"1,1,",3
237183,"1,1,",3
240752,"1,1,",3
241367,"1,1,",3
242920,"1,1,",3
244160,"1,1,",3
245165,"1,1,",3
247495,"1,1,",3
248051,"1,1,",3
249268,"1,1,",3
249541,"1,1,",3
250276,"1,1,",3
250524,"1,1,",3
250851,"1,1,",3
250893,"1,1,",3
251515,"1,1,",3
251588,"1,1,",3
251928,"1,1,",3
252136,"1,1,",3
253100,"1,1,",3
253405,"1,1,",3
253802,"1,1,",3
255633,"1,1,",3
255719,"1,1,",3
256415,"1,1,",3
256788,"1,1,",3
257784,"1,1,",3
258317,"1,1,",3
258492,"1,1,",3
258841,"1,1,",3
259602,"1,1,",3
261114,"1,1,",3
262049,"1,1,",3
263719,"1,1,",3
263817,"1,1,",3
264048,"1,1,",3
266730,"1,1,",3
267709,"1,1,",3
270281,"1,1,",3
271299,"1,1,",3
271563,"1,1,",3
272000,"1,1,",3
272601,"1,1,",3
274306,"1,1,",3
275842,"1,1,",3
277347,"1,1,",3
277731,"1,1,",3
279126,"1,1,",3
279179,"1,1,",3
279306,"1,1,",3
281995,"1,1,",3
282175,"1,1,",3
284041,"1,1,",3
285099,"1,1,",3
285220,"1,1,",3
285744,"1,1,",3
286591,"1,1,",3
287881,"1,1,",3
287885,"1,1,",3
288333,"1,1,",3
289669,"1,1,",3
290027,"1,1,",3
290117,"1,1,",3
291598,"1,1,",3
291712,"1,1,",3
292396,"1,1,",3
292489,"1,1,",3
293210,"1,1,",3
293598,"1,1,",3
296151,"1,1,",3
296479,"1,1,",3
296702,"1,1,",3
297060,"1,1,",3
297931,"1,1,",3
299072,"1,1,",3
301655,"1,1,",3
303449,"1,1,",3
305444,"1,1,",3
305716,"1,1,",3
306494,"1,1,",3
307164,"1,1,",3
307227,"1,1,",3
307764,"1,1,",3
307901,"1,1,",3
309018,"1,1,",3
309397,"1,1,",3
309621,"1,1,",3
310669,"1,1,",3
310779,"1,1,",3
312227,"1,1,",3
313356,"1,1,",3
315236,"1,1,",3
315458,"1,1,",3
315463,"1,1,",3
320038,"1,1,",3
320986,"1,1,",3
321086,"1,1,",3
321836,"1,1,",3
321999,"1,1,",3
326280,"1,1,",3
326373,"1,1,",3
326466,"1,1,",3
327707,"1,1,",3
328328,"1,1,",3
329156,"1,1,",3
331696,"1,1,",3
331802,"1,1,",3
333657,"1,1,",3
334356,"1,1,",3
334579,"1,1,",3
334834,"1,1,",3
335681,"1,1,",3
336244,"1,1,",3
336275,"1,1,",3
337508,"1,1,",3
337782,"1,1,",3
338821,"1,1,",3
339252,"1,1,",3
339849,"1,1,",3
342513,"1,1,",3
344836,"1,1,",3
345235,"1,1,",3
345999,"1,1,",3
346193,"1,1,",3
346964,"1,1,",3
347186,"1,1,",3
347337,"1,1,",3
349789,"1,1,",3
350957,"1,1,",3
356913,"1,1,",3
357261,"1,1,",3
357465,"1,1,",3
359997,"1,1,",3
360742,"1,1,",3
361418,"1,1,",3
361648,"1,1,",3
362258,"1,1,",3
364942,"1,1,",3
367492,"1,1,",3
368476,"1,1,",3
370104,"1,1,",3
370227,"1,1,",3
370326,"1,1,",3
370647,"1,1,",3
370885,"1,1,",3
371174,"1,1,",3
371754,"1,1,",3
374248,"1,1,",3
379991,"1,1,",3
381217,"1,1,",3
382357,"1,1,",3
382527,"1,1,",3
383276,"1,1,",3
385225,"1,1,",3
386788,"1,1,",3
386831,"1,1,",3
387318,"1,1,",3
388535,"1,1,",3
389087,"1,1,",3
389322,"1,1,",3
389624,"1,1,",3
390695,"1,1,",3
391026,"1,1,",3
392235,"1,1,",3
393174,"1,1,",3
393180,"1,1,",3
393624,"1,1,",3
394176,"1,1,",3
394645,"1,1,",3
396314,"1,1,",3
396642,"1,1,",3
397162,"1,1,",3
397449,"1,1,",3
397830,"1,1,",3
397950,"1,1,",3
398996,"1,1,",3
399855,"1,1,",3
401085,"1,1,",3
401093,"1,1,",3
404935,"1,1,",3
404960,"1,1,",3
405739,"1,1,",3
406062,"1,1,",3
406542,"1,1,",3
408548,"1,1,",3
408746,"1,1,",3
408957,"1,1,",3
409234,"1,1,",3
409632,"1,1,",3
411001,"1,1,",3
411274,"1,1,",3
412142,"1,1,",3
412965,"1,1,",3
413477,"1,1,",3
414244,"1,1,",3
415836,"1,1,",3
416101,"1,1,",3
416120,"1,1,",3
416351,"1,1,",3
416667,"1,1,",3
416938,"1,1,",3
418318,"1,1,",3
418493,"1,1,",3
418945,"1,1,",3
419211,"1,1,",3
423043,"1,1,",3
423659,"1,1,",3
426539,"1,1,",3
426861,"1,1,",3
428763,"1,1,",3
429634,"1,1,",3
430686,"1,1,",3
431310,"1,1,",3
432739,"1,1,",3
432796,"1,1,",3
433935,"1,1,",3
435135,"1,1,",3
436160,"1,1,",3
436540,"1,1,",3
438316,"1,1,",3
439359,"1,1,",3
439480,"1,1,",3
440308,"1,1,",3
440431,"1,1,",3
441416,"1,1,",3
442411,"1,1,",3
444377,"1,1,",3
444520,"1,1,",3
444565,"1,1,",3
445356,"1,1,",3
445659,"1,1,",3
446452,"1,1,",3
446759,"1,1,",3
447143,"1,1,",3
448809,"1,1,",3
450610,"1,1,",3
451910,"1,1,",3
452241,"1,1,",3
452389,"1,1,",3
453194,"1,1,",3
456743,"1,1,",3
458789,"1,1,",3
459356,"1,1,",3
459663,"1,1,",3
460795,"1,1,",3
461039,"1,1,",3
462921,"1,1,",3
463768,"1,1,",3
466780,"1,1,",3
469063,"1,1,",3
469244,"1,1,",3
470189,"1,1,",3
471084,"1,1,",3
471578,"1,1,",3
472702,"1,1,",3
472838,"1,1,",3
473143,"1,1,",3
473571,"1,1,",3
473601,"1,1,",3
476276,"1,1,",3
477057,"1,1,",3
477218,"1,1,",3
477228,"1,1,",3
477951,"1,1,",3
478092,"1,1,",3
478389,"1,1,",3
478926,"1,1,",3
479824,"1,1,",3
479958,"1,1,",3
482281,"1,1,",3
482555,"1,1,",3
482690,"1,1,",3
482820,"1,1,",3
483072,"1,1,",3
483536,"1,1,",3
484312,"1,1,",3
484705,"1,1,",3
484898,"1,1,",3
485071,"1,1,",3
485806,"1,1,",3
486316,"1,1,",3
487775,"1,1,",3
488416,"1,1,",3
488798,"1,1,",3
489262,"1,1,",3
490602,"1,1,",3
490684,"1,1,",3
492118,"1,1,",3
493547,"1,1,",3
494529,"1,1,",3
495798,"1,1,",3
497026,"1,1,",3
497973,"1,1,",3
498168,"1,1,",3
500153,"1,1,",3
500606,"1,1,",3
500627,"1,1,",3
501489,"1,1,",3
503861,"1,1,",3
504199,"1,1,",3
504240,"1,1,",3
504416,"1,1,",3
504418,"1,1,",3
505257,"1,1,",3
506381,"1,1,",3
506597,"1,1,",3
506716,"1,1,",3
507165,"1,1,",3
507850,"1,1,",3
508962,"1,1,",3
509144,"1,1,",3
509157,"1,1,",3
509615,"1,1,",3
509831,"1,1,",3
510644,"1,1,",3
510815,"1,1,",3
512737,"1,1,",3
513072,"1,1,",3
513114,"1,1,",3
513925,"1,1,",3
514858,"1,1,",3
515822,"1,1,",3
515956,"1,1,",3
517412,"1,1,",3
518106,"1,1,",3
518950,"1,1,",3
518994,"1,1,",3
520079,"1,1,",3
521865,"1,1,",3
523064,"1,1,",3
523135,"1,1,",3
525019,"1,1,",3
526555,"1,1,",3
528063,"1,1,",3
528100,"1,1,",3
529339,"1,1,",3
529489,"1,1,",3
529715,"1,1,",3
530352,"1,1,",3
530544,"1,1,",3
530557,"1,1,",3
530981,"1,1,",3
531215,"1,1,",3
532031,"1,1,",3
532272,"1,1,",3
533063,"1,1,",3
533649,"1,1,",3
534871,"1,1,",3
535342,"1,1,",3
536644,"1,1,",3
540946,"1,1,",3
543178,"1,1,",3
545553,"1,1,",3
547108,"1,1,",3
547182,"1,1,",3
547454,"1,1,",3
547508,"1,1,",3
548063,"1,1,",3
548146,"1,1,",3
551336,"1,1,",3
552395,"1,1,",3
553774,"1,1,",3
554292,"1,1,",3
554617,"1,1,",3
554840,"1,1,",3
554864,"1,1,",3
555050,"1,1,",3
555294,"1,1,",3
555887,"1,1,",3
556165,"1,1,",3
556232,"1,1,",3
556940,"1,1,",3
557608,"1,1,",3
558386,"1,1,",3
560791,"1,1,",3
561002,"1,1,",3
561137,"1,1,",3
561551,"1,1,",3
562246,"1,1,",3
562579,"1,1,",3
564807,"1,1,",3
565575,"1,1,",3
567492,"1,1,",3
567944,"1,1,",3
567976,"1,1,",3
569478,"1,1,",3
570253,"1,1,",3
570525,"1,1,",3
571209,"1,1,",3
571285,"1,1,",3
572390,"1,1,",3
572916,"1,1,",3
574005,"1,1,",3
574332,"1,1,",3
575851,"1,1,",3
576431,"1,1,",3
576778,"1,1,",3
577009,"1,1,",3
577260,"1,1,",3
577750,"1,1,",3
577822,"1,1,",3
578856,"1,1,",3
578874,"1,1,",3
579472,"1,1,",3
579699,"1,1,",3
579923,"1,1,",3
580151,"1,1,",3
580830,"1,1,",3
581448,"1,1,",3
581931,"1,1,",3
582022,"1,1,",3
582641,"1,1,",3
583603,"1,1,",3
583668,"1,1,",3
584770,"1,1,",3
586937,"1,1,",3
589729,"1,1,",3
590479,"1,1,",3
590907,"1,1,",3
594264,"1,1,",3
595901,"1,1,",3
597601,"1,1,",3
598375,"1,1,",3
598590,"1,1,",3
599935,"1,1,",3
600191,"1,1,",3
600257,"1,1,",3
603138,"1,1,",3
603429,"1,1,",3
605015,"1,1,",3
605044,"1,1,",3
605634,"1,1,",3
606886,"1,1,",3
607569,"1,1,",3
608591,"1,1,",3
609754,"1,1,",3
611159,"1,1,",3
611739,"1,1,",3
613179,"1,1,",3
614471,"1,1,",3
614514,"1,1,",3
615771,"1,1,",3
616450,"1,1,",3
616508,"1,1,",3
617098,"1,1,",3
617562,"1,1,",3
618462,"1,1,",3
618473,"1,1,",3
618692,"1,1,",3
619688,"1,1,",3
622342,"1,1,",3
622408,"1,1,",3
623688,"1,1,",3
624254,"1,1,",3
627500,"1,1,",3
627607,"1,1,",3
628168,"1,1,",3
630929,"1,1,",3
631477,"1,1,",3
631815,"1,1,",3
633046,"1,1,",3
633987,"1,1,",3
634012,"1,1,",3
634867,"1,1,",3
635360,"1,1,",3
635595,"1,1,",3
635871,"1,1,",3
635920,"1,1,",3
636647,"1,1,",3
637883,"1,1,",3
638390,"1,1,",3
638457,"1,1,",3
638968,"1,1,",3
639406,"1,1,",3
639469,"1,1,",3
639693,"1,1,",3
640485,"1,1,",3
640606,"1,1,",3
641475,"1,1,",3
643111,"1,1,",3
644498,"1,1,",3
645996,"1,1,",3
646936,"1,1,",3
650969,"1,1,",3
652797,"1,1,",3
654962,"1,1,",3
658318,"1,1,",3
659883,"1,1,",3
660284,"1,1,",3
660575,"1,1,",3
661008,"1,1,",3
663713,"1,1,",3
664217,"1,1,",3
664965,"1,1,",3
670771,"1,1,",3
673626,"1,1,",3
674007,"1,1,",3
676571,"1,1,",3
680115,"1,1,",3
681946,"1,1,",3
681956,"1,1,",3
683406,"1,1,",3
683495,"1,1,",3
683516,"1,1,",3
683751,"1,1,",3
684520,"1,1,",3
684668,"1,1,",3
684792,"1,1,",3
686103,"1,1,",3
690637,"1,1,",3
691514,"1,1,",3
693785,"1,1,",3
697436,"1,1,",3
698826,"1,1,",3
699703,"1,1,",3
701030,"1,1,",3
701297,"1,1,",3
701380,"1,1,",3
702479,"1,1,",3
705290,"1,1,",3
705551,"1,1,",3
707098,"1,1,",3
708622,"1,1,",3
709835,"1,1,",3
710702,"1,1,",3
711681,"1,1,",3
712666,"1,1,",3
713240,"1,1,",3
716272,"1,1,",3
716860,"1,1,",3
717350,"1,1,",3
717378,"1,1,",3
717403,"1,1,",3
717488,"1,1,",3
717513,"1,1,",3
719114,"1,1,",3
719160,"1,1,",3
720570,"1,1,",3
722039,"1,1,",3
722639,"1,1,",3
723219,"1,1,",3
724266,"1,1,",3
724464,"1,1,",3
726002,"1,1,",3
726282,"1,1,",3
727837,"1,1,",3
730579,"1,1,",3
731437,"1,1,",3
732302,"1,1,",3
733810,"1,1,",3
733907,"1,1,",3
734236,"1,1,",3
734839,"1,1,",3
736547,"1,1,",3
738288,"1,1,",3
738673,"1,1,",3
741529,"1,1,",3
742785,"1,1,",3
742894,"1,1,",3
746088,"1,1,",3
746340,"1,1,",3
746536,"1,1,",3
746837,"1,1,",3
747115,"1,1,",3
747175,"1,1,",3
747369,"1,1,",3
748516,"1,1,",3
749064,"1,1,",3
750050,"1,1,",3
750114,"1,1,",3
750230,"1,1,",3
750231,"1,1,",3
751472,"1,1,",3
751499,"1,1,",3
751952,"1,1,",3
752823,"1,1,",3
753015,"1,1,",3
754416,"1,1,",3
755406,"1,1,",3
755666,"1,1,",3
756617,"1,1,",3
756815,"1,1,",3
757359,"1,1,",3
759931,"1,1,",3
760257,"1,1,",3
760281,"1,1,",3
761515,"1,1,",3
762248,"1,1,",3
763249,"1,1,",3
763481,"1,1,",3
763983,"1,1,",3
765186,"1,1,",3
765275,"1,1,",3
766000,"1,1,",3
766732,"1,1,",3
767234,"1,1,",3
768077,"1,1,",3
768259,"1,1,",3
770326,"1,1,",3
772390,"1,1,",3
772728,"1,1,",3
773279,"1,1,",3
773538,"1,1,",3
774748,"1,1,",3
775358,"1,1,",3
776365,"1,1,",3
776713,"1,1,",3
777537,"1,1,",3
777852,"1,1,",3
778658,"1,1,",3
779429,"1,1,",3
779657,"1,1,",3
781488,"1,1,",3
782109,"1,1,",3
783785,"1,1,",3
784243,"1,1,",3
784815,"1,1,",3
786001,"1,1,",3
787701,"1,1,",3
788689,"1,1,",3
788846,"1,1,",3
789809,"1,1,",3
791660,"1,1,",3
792398,"1,1,",3
794044,"1,1,",3
794691,"1,1,",3
795896,"1,1,",3
796087,"1,1,",3
796919,"1,1,",3
797021,"1,1,",3
797697,"1,1,",3
797910,"1,1,",3
797954,"1,1,",3
798491,"1,1,",3
798933,"1,1,",3
799131,"1,1,",3
799479,"1,1,",3
799570,"1,1,",3
799862,"1,1,",3
800372,"1,1,",3
801276,"1,1,",3
801813,"1,1,",3
802363,"1,1,",3
802898,"1,1,",3
804882,"1,1,",3
805483,"1,1,",3
806481,"1,1,",3
806979,"1,1,",3
807968,"1,1,",3
808996,"1,1,",3
811458,"1,1,",3
812462,"1,1,",3
812557,"1,1,",3
812888,"1,1,",3
813976,"1,1,",3
814566,"1,1,",3
815096,"1,1,",3
815326,"1,1,",3
815876,"1,1,",3
816302,"1,1,",3
816619,"1,1,",3
816773,"1,1,",3
816830,"1,1,",3
816831,"1,1,",3
818700,"1,1,",3
818723,"1,1,",3
820208,"1,1,",3
820739,"1,1,",3
821545,"1,1,",3
821630,"1,1,",3
822430,"1,1,",3
823002,"1,1,",3
823555,"1,1,",3
826009,"1,1,",3
826348,"1,1,",3
826740,"1,1,",3
827127,"1,1,",3
827573,"1,1,",3
828656,"1,1,",3
829336,"1,1,",3
829666,"1,1,",3
830664,"1,1,",3
831318,"1,1,",3
831883,"1,1,",3
833721,"1,1,",3
835547,"1,1,",3
838752,"1,1,",3
840029,"1,1,",3
840863,"1,1,",3
842408,"1,1,",3
845444,"1,1,",3
846183,"1,1,",3
846234,"1,1,",3
847178,"1,1,",3
847825,"1,1,",3
849366,"1,1,",3
851242,"1,1,",3
853134,"1,1,",3
853818,"1,1,",3
855246,"1,1,",3
857866,"1,1,",3
862917,"1,1,",3
866768,"1,1,",3
868365,"1,1,",3
868598,"1,1,",3
869208,"1,1,",3
869228,"1,1,",3
869287,"1,1,",3
870704,"1,1,",3
870782,"1,1,",3
871734,"1,1,",3
872632,"1,1,",3
873323,"1,1,",3
874244,"1,1,",3
874677,"1,1,",3
876649,"1,1,",3
877576,"1,1,",3
877925,"1,1,",3
878287,"1,1,",3
881135,"1,1,",3
881500,"1,1,",3
883584,"1,1,",3
884030,"1,1,",3
884154,"1,1,",3
885023,"1,1,",3
885392,"1,1,",3
885804,"1,1,",3
885912,"1,1,",3
886739,"1,1,",3
886793,"1,1,",3
887921,"1,1,",3
887925,"1,1,",3
888902,"1,1,",3
889732,"1,1,",3
889952,"1,1,",3
891118,"1,1,",3
891343,"1,1,",3
896349,"1,1,",3
896664,"1,1,",3
896793,"1,1,",3
897704,"1,1,",3
900023,"1,1,",3
900521,"1,1,",3
900636,"1,1,",3
900746,"1,1,",3
901103,"1,1,",3
901240,"1,1,",3
902899,"1,1,",3
902911,"1,1,",3
902964,"1,1,",3
903380,"1,1,",3
909063,"1,1,",3
911965,"1,1,",3
913108,"1,1,",3
913752,"1,1,",3
913872,"1,1,",3
914656,"1,1,",3
915167,"1,1,",3
916280,"1,1,",3
916299,"1,1,",3
916566,"1,1,",3
917671,"1,1,",3
919095,"1,1,",3
921309,"1,1,",3
921992,"1,1,",3
922021,"1,1,",3
923497,"1,1,",3
923557,"1,1,",3
923727,"1,1,",3
923764,"1,1,",3
924481,"1,1,",3
925331,"1,1,",3
925951,"1,1,",3
927204,"1,1,",3
927325,"1,1,",3
928683,"1,1,",3
929460,"1,1,",3
929522,"1,1,",3
934376,"1,1,",3
934525,"1,1,",3
934998,"1,1,",3
935094,"1,1,",3
935835,"1,1,",3
941807,"1,1,",3
944064,"1,1,",3
944935,"1,1,",3
945523,"1,1,",3
945849,"1,1,",3
948974,"1,1,",3
949023,"1,1,",3
949981,"1,1,",3
950023,"1,1,",3
950790,"1,1,",3
951082,"1,1,",3
951135,"1,1,",3
951400,"1,1,",3
951623,"1,1,",3
952017,"1,1,",3
952403,"1,1,",3
953340,"1,1,",3
953728,"1,1,",3
954592,"1,1,",3
955313,"1,1,",3
955782,"1,1,",3
957433,"1,1,",3
959130,"1,1,",3
960543,"1,1,",3
962978,"1,1,",3
964195,"1,1,",3
964700,"1,1,",3
966702,"1,1,",3
968161,"1,1,",3
968683,"1,1,",3
969278,"1,1,",3
970887,"1,1,",3
971345,"1,1,",3
971383,"1,1,",3
972179,"1,1,",3
972518,"1,1,",3
972844,"1,1,",3
973518,"1,1,",3
975039,"1,1,",3
975374,"1,1,",3
975879,"1,1,",3
978431,"1,1,",3
979626,"1,1,",3
980642,"1,1,",3
981442,"1,1,",3
982298,"1,1,",3
987093,"1,1,",3
989774,"1,1,",3
992179,"1,1,",3
994352,"1,1,",3
995255,"1,1,",3
998317,"1,1,",3
998555,"1,1,",3
999147,"1,1,",3
1001233,"1,1,",3
1001701,"1,1,",3
1001867,"1,1,",3
1001923,"1,1,",3
1002905,"1,1,",3
1003726,"1,1,",3
1004691,"1,1,",3
1010653,"1,1,",3
1011492,"1,1,",3
1012529,"1,1,",3
1012758,"1,1,",3
1014367,"1,1,",3
1016530,"1,1,",3
1017310,"1,1,",3
1018567,"1,1,",3
1019015,"1,1,",3
1019101,"1,1,",3
1019343,"1,1,",3
1019641,"1,1,",3
1020973,"1,1,",3
1021489,"1,1,",3
1021502,"1,1,",3
1021922,"1,1,",3
1022277,"1,1,",3
1022312,"1,1,",3
1022323,"1,1,",3
1023116,"1,1,",3
1024789,"1,1,",3
1026713,"1,1,",3
1026982,"1,1,",3
1027268,"1,1,",3
1027807,"1,1,",3
1027896,"1,1,",3
1028047,"1,1,",3
1028271,"1,1,",3
1029253,"1,1,",3
1032952,"1,1,",3
1033731,"1,1,",3
1034490,"1,1,",3
1034813,"1,1,",3
1035933,"1,1,",3
1036388,"1,1,",3
1036406,"1,1,",3
1038349,"1,1,",3
